osebuildingid,datayear,buildingtype,primarypropertytype,propertyname,address,city,state,zipcode,taxparcelidentificationnumber,councildistrictcode,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuildings,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,energystarscore,siteeuiwnkbtu_sf,sourceeuikbtu_sf,sourceeuiwnkbtu_sf,siteenergyusekbtu,siteenergyusewnkbtu,steamusekbtu,electricitykwh,electricitykbtu,naturalgastherms,naturalgaskbtu,defaultdata,compliancestatus,totalghgemissions,ghgemissionsintensity,building_age,gfa_per_floor,parking_ratio,is_multipurpose,energystarscore_is_missing,building_age_category,floor_density,primary_usage_dominance,remaining_usage_dominance,usage_balance_index,eui_ratio,energy_efficiency_score,is_high_performer,energy_vulnerability_index,elec_ratio,gas_ratio,steam_ratio,carbon_intensity_of_mix,fossil_fuel_dependency,avg_building_size,geo_cluster,is_downtown,is_central_district,dist_to_center,building_macro_category,size_category,is_specialized,age_size_interaction,usage_size_interaction,perf_age_interaction,log_gfa_total,log_gfa_building,age_squared,energy_score_squared,score_per_sqft,construction_era,is_pre_1980,regulatory_gap,decade_built,size_vs_neighborhood,age_vs_neighborhood,density_vs_type,neighborhood_avg_score,score_vs_neighborhood,data_confidence_index,is_compliant,admin_risk_flag,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,cat_Education,cat_Healthcare,cat_Hospitality,cat_Other,cat_Public_Assembly,cat_Residential,cat_Storage,is_public_building,star_score_percentile,renovation_potential_index,surface_exposure_index,structural_complexity_score
225,2016,SPS-District K-12,K-12 School,Denny/Sealth Campus,2601 SW Kenyon / 2600 SW Thistle,Seattle,WA,98126.0,3624039032,1,DELRIDGE,47.52915,-122.36511,2010,1.0,2,367884,0,367884,K-12 School,K-12 School,367884.0,97.0,36.09999847,81.59999847,85.90000153,12265516.0,13279344.0,0.0,2404753.75,8205020.0,40604.95703,4060496.0,False,Compliant,272.85,0.74,6,183942.0,0.0,1,0,New,183.942,1.0,0.0,1.0,0.4080882336320465,0.97,1,0.42857142857142855,0.6689502504419708,0.3310497495580292,0.0,0.01955248747790146,0.3310497495580292,367.884,0,0,0,0.0927080287785248,Education,Large,1,2.207304,3.67884,6,12.815525668312768,12.815525668312768,0.0036,0.9409,7.568944303224244,High_Performance,0,6,2010,7.43049888911331,-32.0,6.610317503099564,67.41836734693878,1.438777054639019,1.0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.9195893926432849,0.18,122628.0,0.7689315400987661
226,2016,SPS-District K-12,K-12 School,Roxhill Elementary,9430 30th Ave. S.W.,Seattle,WA,98126.0,3624039057,1,DELRIDGE,47.51778,-122.37074,1958,1.0,1,46797,0,46797,K-12 School,K-12 School,46797.0,86.0,50.90000153,82.19999695,91.5,2075891.0,2380144.5,0.0,233647.0938,797204.0,12786.87207,1278687.0,True,Error - Correct Default Data,73.47,1.57,58,46797.0,0.0,1,0,Mature,46.797,1.0,0.0,1.0,0.540146024056513,0.86,1,0.23728813559322035,0.3840297973255821,0.6159702026744178,0.0,0.033798510133720885,0.6159702026744178,46.797,0,0,0,0.10493365523033829,Education,Small,1,2.714226,0.46797,58,10.753595745949836,10.753595745949836,0.3364,0.7395999999999999,7.997324990795797,Mid_Century,1,58,1950,0.9452029892950919,20.0,1.6817422241388604,67.41836734693878,1.2756167700923262,0.5,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.7527801539777588,8.12,23398.5,6.237085532650904
228,2016,NonResidential,Other,Webster Building,3014 NW 67th St.,Seattle,WA,98117.0,3693901110,6,BALLARD,47.67767,-122.39631,1973,1.0,3,56000,0,56000,Other,Other,56000.0,72.0,37.29999924,66.19999695,70.69999695,1851260.5,2088978.125,0.0,247615.5938,844864.0,10063.95996,1006396.0,False,Compliant,59.34,1.06,43,18666.666666666668,0.0,1,1,Modern,18.666666666666668,1.0,0.0,1.0,0.49999999992447136,0.72,0,0.6363636363636364,0.4563722933644401,0.5436274365493133,0.0,0.03018137101720693,0.5436274365493133,56.0,2,0,0,0.07401586991990257,Other,Medium,1,2.408,0.56,0,10.933124826700707,10.933124826700707,0.18489999999999998,0.5184,6.585491443778518,Mid_Century,1,43,1970,1.3278952859717348,5.0,0.8895666539585716,64.7967032967033,1.1111676418214194,0.7,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.459153122326775,12.04,14000.0,4.701243675481304
229,2016,SPS-District K-12,K-12 School,Martin Luther King Jr. Elementary,6725 45th Ave S,Seattle,WA,98118.0,3812400550,2,SOUTHEAST,47.54174,-122.27691,2004,1.0,2,67371,0,67371,K-12 School,K-12 School,67371.0,92.0,33.59999847,78.0,80.09999847,2128459.0,2260359.75,0.0,423604.5938,1445339.0,6831.19873,683120.0,True,Error - Correct Default Data,46.36,0.69,12,33685.5,0.0,1,0,New,33.6855,1.0,0.0,1.0,0.40512821,0.92,1,0.6153846153846154,0.6790541889695785,0.3209458110304215,0.0,0.019047290551521073,0.3209458110304215,67.371,9,0,0,0.10697406087458872,Education,Medium,1,0.808452,0.67371,12,11.117984780318277,11.117984780318277,0.0144,0.8464,8.274880908531545,Modern,0,12,2000,1.339996419834119,-23.5,1.2105546870788637,75.78571428571429,1.2139491046182846,0.5,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0.8344739093242087,0.96,22457.0,1.3341581736381933
230,2016,NonResidential,Self-Storage Facility,U-Haul Moving and Storage of West Seattle,6343 35th Ave SW,Seattle,WA,98126.0,3874900040,1,SOUTHWEST,47.54508,-122.37737,1969,1.0,2,52088,0,52088,Self-Storage Facility,Self-Storage Facility,52088.0,72.0,30.29999924,48.79999924,53.70000076,1377519.5,1576122.875,0.0,153506.7031,523765.0,8537.545898,853755.0,False,Compliant,48.99,0.94,47,26044.0,0.0,1,1,Modern,26.044,1.0,0.0,1.0,0.5409836071956463,0.72,0,0.5833333333333334,0.3802232926648225,0.6197770703064458,0.0,0.03398885460423609,0.6197770703064458,52.088,6,0,0,0.08047422755143507,Storage,Medium,1,2.448136,0.52088,0,10.860709073012247,10.860709073012247,0.22089999999999999,0.5184,6.629401406111931,Mid_Century,1,47,1960,1.2846168074480548,24.5,1.336463585164659,75.75595238095238,0.9504203661507032,0.7,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.459153122326775,13.16,17362.666666666668,5.104533264315756
231,2016,SPS-District K-12,K-12 School,Hamilton International Middle,1610 N. 41st St.,Seattle,WA,98103.0,4083301505,4,LAKE UNION,47.65708,-122.33803,2010,1.0,3,127776,0,127776,K-12 School,K-12 School,127776.0,75.0,39.09999847,100.0,103.5,4748137.0,4998584.5,0.0,1093179.875,3729930.0,10182.06738,1018207.0,True,Error - Correct Default Data,80.08,0.63,6,42592.0,0.0,1,0,New,42.592,1.0,0.0,1.0,0.3720000076,0.75,0,3.5714285714285716,0.7855565245905921,0.21444347540940795,0.0,0.013722173770470397,0.21444347540940795,127.776,5,0,0,0.038276746204451144,Education,Medium,1,0.766656,1.27776,0,11.758041836028166,11.758041836028166,0.0036,0.5625,6.3786131267359725,High_Performance,0,6,2010,1.4704897374372077,-11.0,1.530627279751316,72.38020833333333,1.036194862200475,0.5,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,1,0.5786997433704021,1.5,31944.0,0.70548251016169
232,2016,NonResidential,Hotel,Silver Cloud Inn,1150 Fairview Ave N,Seattle,WA,98109.0,4088802955,3,LAKE UNION,47.62972,-122.32906,1998,1.0,5,123920,30000,93920,"Hotel, Parking, Swimming Pool",Hotel,123920.0,79.0,78.09999847,148.1999969,152.1999969,9373179.0,9676783.0,0.0,1195550.25,4079217.0,52939.60938,5293961.0,False,Compliant,309.6,2.5,18,24784.0,0.2420916720464816,3,0,New,18.784,1.0,0.0,1.0,0.5101214578365487,0.79,0,1.105263157894737,0.4352010134448515,0.5647988798677589,0.0,0.031239943673325776,0.5647988798677589,93.92,4,0,0,0.022241088102879097,Hospitality,Medium,1,2.23056,3.7176,0,11.727399544780592,11.450209282364696,0.0324,0.6241000000000001,6.736361262216892,Early_Code,0,18,1990,1.4261135758140713,1.0,1.6513406593406592,72.38020833333333,1.0914585881845003,1.0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.6278870829769033,3.78,20653.333333333332,6.33279575418152
233,2016,Nonresidential COS,Other,Armory Building,860 Terry Ave N,Seattle,WA,98109.0,4088803210,3,LAKE UNION,47.62759,-122.33661,1900,1.0,1,50000,0,50000,Museum,Museum,43000.0,72.0,184.6999969,368.8999939,373.7000122,7548807.0,7942537.5,0.0,1113108.0,3797924.0,37508.82031,3750882.0,False,Compliant,225.69,4.51,116,50000.0,0.0,1,1,Historic,50.0,0.86,0.14,0.7591999999999999,0.47600978314898257,0.72,0,0.23931623931623933,0.503115790349389,0.4968840771793477,0.0,0.027844203461553592,0.4968840771793477,50.0,4,0,0,0.014536306270856166,Other,Small,0,5.8,0.5,0,10.819798284210286,10.819798284210286,1.3456,0.5184,6.65446786610358,Historic,1,116,1900,0.5754170334950255,99.0,2.3827678231033165,72.38020833333333,0.994747067712456,0.7,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0.459153122326775,32.48,25000.0,12.55096600968393
234,2016,Nonresidential COS,Warehouse,SCL Roy Street Warehouse,802 Roy St,Seattle,WA,98109.0,4088803530,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084,1926,1.0,2,50292,0,50292,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",Non-Refrigerated Warehouse,42345.0,60.0,8.0,25.10000038,25.10000038,430473.6875,430473.6875,0.0,126164.6016,430474.0,0.0,0.0,False,Compliant,3.0,0.06,90,25146.0,0.0,4,1,Old,25.146,0.8419828203292771,0.15801717967072293,0.7339044988007333,0.3187250947762735,0.6,0,0.43956043956043955,1.0000007259444865,0.0,0.0,0.0030000021778334596,0.0,50.292,4,0,1,0.010041897231099613,Storage,Medium,0,4.52628,2.01168,0,10.825621181393542,10.825621181393542,0.81,0.36,5.54240712792764,Historic,1,90,1920,1.0871712837363137,54.0,0.8127343244990304,71.91260162601625,0.8343461179729234,0.7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.2559880239520958,36.0,16764.0,38.97223625301675
235,2016,NonResidential,Hotel,311jk-Seattle Downtown/Lake Union CY,925 Westlake Ave North,Seattle,WA,98109.0,4088803586,7,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045,1998,1.0,7,207656,54341,153315,Hotel,Hotel,141591.0,76.0,83.0,164.5,171.3999939,11171988.0,11754087.0,0.0,1620980.875,5530787.0,56412.00391,5641200.0,False,Compliant,338.16,1.63,18,29665.14285714286,0.2616875987209616,1,0,New,21.90214285714286,0.6818536425626999,0.31814635743730013,0.5661414946266444,0.4796352676595744,0.76,0,1.263157894736842,0.4950584443878744,0.5049414661025414,0.0,0.02824707303659832,0.5049414661025414,153.315,4,0,1,0.01148498585109785,Hospitality,Large,0,3.737808,2.07656,0,12.243642959061383,11.940256429929011,0.0324,0.5776,6.2073028635446486,Early_Code,0,18,1990,4.488937407451442,-18.0,1.9254631083202514,71.91260162601625,1.0568384160990363,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.5970915312232677,4.32,25957.0,2.2038557326310486
237,2016,SPS-District K-12,K-12 School,Whittier Elementary,1320 NW 75th St.,Seattle,WA,98117.0,4240400005,6,BALLARD,47.68359,-122.37308,1999,1.0,2,67235,0,67235,K-12 School,K-12 School,67235.0,89.0,36.29999924,84.30000305,86.80000305,2284133.75,2443194.0,0.0,458595.4063,1564728.0,7194.061523,719406.0,True,Error - Correct Default Data,49.12,0.73,17,33617.5,0.0,1,0,New,33.6175,1.0,0.0,1.0,0.40332145634483463,0.89,1,0.6111111111111112,0.6850421959747323,0.3149579134759512,0.0,0.01874789600214961,0.3149579134759512,67.235,2,0,0,0.06742281883754506,Education,Medium,1,1.142995,0.67235,17,11.115964097353285,11.115964097353285,0.028900000000000006,0.7921,8.006503009594187,Early_Code,0,17,1990,1.5943042777198142,-21.0,1.2081109733527393,64.7967032967033,1.373526668362588,0.5,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,1,0.7931993156544055,1.87,22411.666666666668,1.8897138965500584
238,2016,Nonresidential COS,Small- and Mid-Sized Office,North Service Center,1300 N 97th ST,Seattle,WA,98103.0,4310701070,5,NORTHWEST,47.70044,-122.34136,1957,1.0,2,91130,0,91130,"Data Center, Distribution Center, Office, Other, Parking",Office,57968.0,73.0,106.0999985,262.7000122,272.2000122,9472358.0,10005492.0,0.0,2079127.75,7093984.0,23783.73047,2378373.0,False,Compliant,175.77,1.93,59,45565.0,0.0,5,1,Mature,45.565,0.6361022714803028,0.36389772851969715,0.5370476566041961,0.38256564648914776,0.73,0,0.45,0.7489142618976183,0.25108563253204746,0.0,0.01555428130989137,0.25108563253204746,91.13,8,0,0,0.08033335048409328,Other,Medium,0,5.37667,4.5565,0,11.420053310764763,11.420053310764763,0.34809999999999997,0.5328999999999999,6.392264380341271,Mid_Century,1,59,1950,1.6239719863495825,19.0,3.6790967446742657,70.80288461538461,1.031031438853806,0.7,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.548759623609923,15.93,30376.666666666668,33.68915726675605
239,2016,SPS-District K-12,K-12 School,Gatewood Elementary,4320 SW Myrtle,Seattle,WA,98136.0,4315700020,1,SOUTHWEST,47.54025,-122.3885,1991,1.0,3,58118,0,58118,K-12 School,K-12 School,59014.0,97.0,25.70000076,66.09999847,69.59999847,1407277.25,1519074.75,0.0,339524.3125,1158457.0,2488.200928,248820.0,True,Error - Correct Default Data,21.29,0.37,25,19372.666666666668,0.0,1,0,New,19.372666666666667,1.0,0.0,1.0313091831012615,0.36006051120866234,0.97,1,0.11538461538461539,0.8231903130673078,0.1768095092846843,0.0,0.011840474931290191,0.1768095092846843,58.118,6,0,0,0.08931238715877793,Education,Medium,1,1.45295,0.58118,25,10.970247911755056,10.970247911755056,0.0625,0.9409,8.842097350968764,Early_Code,0,25,1990,1.4333312781305876,2.5,0.6961948741906696,75.75595238095238,1.2804274377308085,0.5,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.9195893926432849,0.75,14529.5,2.742561977938764
241,2016,NonResidential,Hotel,Hotel Nexus,2140 N. Northgate Way,Seattle,WA,98133.0,4468400005,5,NORTHWEST,47.70916,-122.33216,1968,1.0,4,64893,0,64893,Hotel,Hotel,64893.0,70.0,95.69999695,184.6999969,185.3999939,6197825.0,6211749.5,0.0,768038.625,2620548.0,35772.76953,3577277.0,False,Compliant,208.26,3.21,48,16223.25,0.0,1,0,Modern,16.22325,1.0,0.0,1.0,0.5170546919484004,0.7,0,0.6122448979591837,0.42281735931556635,0.5771826406844337,0.0,0.031859132034221686,0.5771826406844337,64.893,8,0,0,0.09030157916669809,Hospitality,Medium,1,3.114864,0.64893,0,11.080510448495465,11.080510448495465,0.2304,0.48999999999999994,6.317398492188124,Mid_Century,1,48,1960,1.1564184583582076,8.0,1.4262197802197802,70.80288461538461,0.9886602838324167,1.0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.37489307100085545,14.399999999999999,12978.6,5.318645015277823
243,2016,SPS-District K-12,K-12 School,Van Asselt Building - Old,7201 Beacon Ave. S.,Seattle,WA,98108.0,5129000050,2,GREATER DUWAMISH,47.53809,-122.29591,1925,1.0,1,70762,0,70762,K-12 School,K-12 School,70762.0,87.0,58.5,68.0,76.5,3606416.0,4138032.75,0.0,143935.0,491106.0,31153.0957,3115310.0,True,Error - Correct Default Data,168.88,2.39,91,70762.0,0.0,1,0,Old,70.762,1.0,0.0,1.0,0.75,0.87,1,0.14130434782608695,0.13617563808501293,0.863824361914987,0.0,0.04619121809574935,0.863824361914987,70.762,9,0,0,0.0981931779707723,Education,Medium,1,6.439342,0.70762,91,11.16709154420937,11.16709154420937,0.8281000000000001,0.7569,7.790748347998753,Historic,1,91,1920,1.689032104069698,39.0,2.5429716277649006,61.92263610315186,1.4049789459071769,0.5,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0.7662532078699743,11.83,35381.0,10.162053305230527
244,2016,NonResidential,Small- and Mid-Sized Office,Washington Park Building,76-80 S washington st,Seattle,WA,98104.0,5247800030,7,DOWNTOWN,47.60105,-122.33518,1900,1.0,3,44558,0,44558,"Office, Restaurant, Self-Storage Facility",Office,34416.0,78.0,38.59999847,101.3000031,103.6999969,1677002.25,1722053.0,0.0,386177.4063,1317637.0,3593.650146,359365.0,False,Compliant,28.27,0.63,116,14852.666666666666,0.0,3,0,Historic,14.852666666666666,0.7723865523587234,0.22761344764127656,0.6483888678117431,0.37117470206671693,0.78,0,0.18803418803418803,0.7857097389106067,0.21429011201386283,0.0,0.01371450515346655,0.21429011201386283,44.558,1,1,1,0.024034910026877954,Other,Small,0,5.168728,1.33674,0,10.704569432697642,10.704569432697642,1.3456,0.6084,7.28660788184017,Historic,1,116,1900,0.5012458588551598,61.5,1.1992625388580118,68.54356060606061,1.1379624768588876,1.0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.6180496150556031,25.52,11139.5,37.251901625787795
245,2016,NonResidential,Other,CenturyLink,800 Occidental Ave. South,Seattle,WA,98134.0,7666204876,2,GREATER DUWAMISH,47.59544,-122.33159,1999,1.0,6,1585960,327680,1258280,"Other - Entertainment/Public Assembly, Parking",Other - Entertainment/Public Assembly,1585960.0,72.0,39.20000076,104.6999969,106.3000031,59757440.0,62160304.0,0.0,14490010.0,49439914.0,103175.1797,10317518.0,False,Compliant,892.63,0.56,17,264326.6666666667,0.20661302933239173,2,1,New,209.71333333333334,1.0,0.0,1.0,0.36007642670713397,0.72,0,1.5555555555555556,0.8273432396033029,0.17265662652215355,0.0,0.011632830924484047,0.17265662652215355,1258.28,1,0,0,0.03068627869259482,Other,Mega,1,26.96132,31.7192,0,14.276701090710652,14.045257061728316,0.028900000000000006,0.5184,5.043181862709718,Early_Code,0,17,1990,37.85559135935076,-35.0,9.993963654848137,61.92263610315186,1.162741196612836,0.7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.459153122326775,4.760000000000001,226565.7142857143,4.854078370841622
247,2016,Nonresidential COS,Distribution Center,SCL SSC Building A,3613 4th Ave S,Seattle,WA,98134.0,7666205660,2,GREATER DUWAMISH,47.57199,-122.32811,1924,1.0,2,179161,0,179161,"Data Center, Distribution Center, Office, Other",Distribution Center,117476.0,55.5,56.29999924,156.3000031,167.6000061,9436408.0,10168523.0,0.0,2570956.75,8772104.0,6643.02002,664302.0,False,Compliant,96.43,0.54,92,89580.5,0.0,4,1,Old,89.5805,0.65570073844196,0.34429926155804,0.5484854399027432,0.3339731268373852,0.555,0,0.478494623655914,0.9296020265338252,0.07039776152112118,0.0,0.006519887440220898,0.07039776152112118,179.161,7,0,0,0.052936152107989555,Storage,Large,0,16.482812,7.16644,0,12.096045703465,12.096045703465,0.8464,0.30802500000000005,4.588276314473714,Historic,1,92,1920,4.276429168158492,40.0,2.171753782001552,61.92263610315186,0.8962796723890611,0.7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.21599657827202737,40.940000000000005,59720.333333333336,44.513448188751205
248,2016,Nonresidential COS,Warehouse,SCL SSC Building B,3613 4th Ave S,Seattle,WA,98134.0,7666205660,2,GREATER DUWAMISH,47.57199,-122.32811,1965,1.0,2,58640,0,58640,"Non-Refrigerated Warehouse, Office, Other, Other - Services",Non-Refrigerated Warehouse,40831.0,60.0,61.5,175.3999939,193.1999969,3928695.25,4327563.5,0.0,1151434.625,3928695.0,0.0,0.0,False,Compliant,27.39,0.47,51,29320.0,0.0,4,1,Mature,29.32,0.6962994542974079,0.3037005457025921,0.5770669515149203,0.3187001338316466,0.6,0,0.7692307692307693,0.999999936365642,0.0,0.0,0.002999999809096926,0.0,58.64,7,0,0,0.052936152107989555,Storage,Medium,0,2.99064,2.3456,0,10.979189389621132,10.979189389621132,0.2601,0.36,5.464884325314519,Mid_Century,1,51,1960,1.39968970044158,-1.0,0.9476405946994182,61.92263610315186,0.9689509971773634,0.7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.2559880239520958,20.4,19546.666666666668,22.39754635482711
249,2016,NonResidential,Other,Safeco Field,1250 First Avenue South,Seattle,WA,98134.0,7666206483,2,GREATER DUWAMISH,47.59085,-122.33354,1999,1.0,3,1172127,0,1172127,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,1172127.0,72.0,49.0,125.0999985,121.4000015,58761304.0,57406988.0,0.0,11905739.0,40622381.0,181389.2031,18138920.0,False,Compliant,1246.55,1.06,17,390709.0,0.0,1,1,New,390.709,1.0,0.0,1.0,0.4004796088786524,0.72,0,1.5555555555555556,0.691311768710919,0.30868818023507444,0.0,0.0184344088585917,0.30868818023507444,1172.127,7,0,0,0.033578268269817114,Other,Mega,1,19.926159,11.72127,0,13.974331458172633,13.974331458172633,0.028900000000000006,0.5184,5.152303723116007,Early_Code,0,17,1990,27.977730039384173,-35.0,18.619376667937473,61.92263610315186,1.162741196612836,0.7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.459153122326775,4.760000000000001,293031.75,2.375636347889348
250,2016,NonResidential,Hotel,Silver Cloud Hotel - Stadium,1046 1st Ave S,Seattle,WA,98134.0,7666206720,2,GREATER DUWAMISH,47.59269,-122.33372,2005,1.0,9,168449,14567,153882,"Food Service, Hotel, Parking",Hotel,135006.0,64.0,89.19999695,183.0,182.6999969,12726789.0,12871628.0,0.0,1826563.0,6232233.0,64945.55078,6494555.0,False,Compliant,388.37,2.31,11,18716.555555555555,0.08647721268751966,3,0,New,17.098,0.8014651318796787,0.19853486812032128,0.6817624514784641,0.48196719644808744,0.64,0,3.0,0.48969406187216585,0.5103058595534191,0.0,0.02851529274194771,0.5103058595534191,153.882,7,0,0,0.03187683328061505,Hospitality,Large,0,1.852939,5.05347,0,12.0343942488347,11.943947852387137,0.0121,0.4096,5.318090688793678,Modern,0,11,2000,4.020742332020528,-41.0,1.503120879120879,61.92263610315186,1.033547730322521,1.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0.2938408896492729,3.96,16844.9,3.9713501021154505
257,2016,NonResidential,Warehouse,Harbor Island: Warehouse E - DNRP-SWD,3235 16TH AVE SW,Seattle,WA,98134.0,7666703020,1,GREATER DUWAMISH,47.57507,-122.35747,1916,0.0,4,79600,0,79600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,79600.0,34.0,30.29999924,95.09999847,95.09999847,2411402.25,2411402.25,0.0,706741.5,2411402.0,0.0,0.0,False,Compliant,16.81,0.21,100,19900.0,0.0,1,0,Old,19.9,1.0,0.0,1.0,0.3186119845160498,0.34,0,0.6534653465346535,0.9999998963258826,0.0,0.0,0.0029999996889776477,0.0,79.6,6,0,0,0.046158788978919306,Storage,Medium,1,7.96,0.796,0,11.284781934567633,11.284781934567633,1.0,0.11560000000000002,3.012907134328483,Historic,1,100,1910,1.8999880654015993,48.0,0.6431803490627019,61.92263610315186,0.5490722317338392,1.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.11633875106929,66.0,15920.0,11.284781934567633
